EXERCISES,,,,,,,,,,,test1,,
1.,"I'm trying to build a model that will predict churn.  I see we have three variables, tenure, monthly_charges and total_charges.  I'm wondering if I should use all three of those variables or if the same information can be gained by just 1 or 2 of the variables.   Use correlation tests to measure the linear correlation between each pair of variables.  Test the significance of these, using a confidence interval of .95.  Given those results, which variable(s) should I exclude from my model?  Explain your reasoning.   Provide the following values in running your test:  alpha, n, degrees of freedom, pearon's r, t statistic, p-value.  ",,,,,,,,,,,,explaination:
,,V1,V2,,,CI,alpha,n,df,r,t,p-value,
1,1,0,19.95,174.45,174.45,,,,,,,,
1,1,0,19.55,46.4,46.4,,,,,,,,
1,1,0,20.35,38,38,,,,,,,,
1,1,0,19.9,142.35,142.35,,,,,,,,
1,1,0,20.45,196.75,196.75,,,,,,,,
1,1,0,20.3,74.9,74.9,,,,,,,,
1,1,0,20.75,157.75,157.75,,,,,,,,
1,1,0,20.05,35.9,35.9,,,,,,,,
1,1,0,19.55,135.2,135.2,,,,,,,,
1,1,0,20.25,153.05,153.05,,,,,,,,
1,1,0,20.2,146.05,146.05,,,,,,,,
1,1,0,18.8,84.4,84.4,,,,,,,,
1,1,0,20.05,147.15,147.15,,,,,,,,
1,1,0,20.3,118.3,118.3,,,,,,,,
1,1,0,20.1,96.45,96.45,,,,,,,,
1,1,0,20.2,179.25,179.25,,,,,,,,
1,1,0,19.2,34.75,34.75,,,,,,,,
1,1,0,19.2,195.05,195.05,,,,,,,,
1,1,0,19.95,194.55,194.55,,,,,,,,
1,1,0,20.35,144.8,144.8,,,,,,,,
1,1,0,20.75,93.7,93.7,,,,,,,,
1,1,0,19.45,130.5,130.5,,,,,,,,
1,1,0,19.75,171.45,171.45,,,,,,,,
1,1,0,20.4,181.65,181.65,,,,,,,,
1,1,0,19.65,80.55,80.55,,,,,,,,
1,1,0,20.55,40.9,40.9,,,,,,,,
1,1,0,20,140.7,140.7,,,,,,,,
1,1,0,19.9,36.8,36.8,,,,,,,,
1,1,0,19.75,168.5,168.5,,,,,,,,
1,1,0,20.6,141.65,141.65,,,,,,,,
1,1,0,20.8,160.75,160.75,,,,,,,,
1,1,0,20.25,143.65,143.65,,,,,,,,
1,1,0,19.2,47.7,47.7,,,,,,,,
1,1,0,20.5,102.75,102.75,,,,,,,,
1,1,0,19.85,131.65,131.65,,,,,,,,
1,1,0,19.6,187.45,187.45,,,,,,,,
1,1,0,20.35,183.75,183.75,,,,,,,,
1,1,0,20.05,178.1,178.1,,,,,,,,
1,1,0,19.3,105.6,105.6,,,,,,,,
1,1,0,20.5,139.25,139.25,,,,,,,,
1,1,0,19.45,41.85,41.85,,,,,,,,
1,1,0,20.15,94.55,94.55,,,,,,,,
1,1,0,20.2,113.35,113.35,,,,,,,,
1,1,0,19.9,172.85,172.85,,,,,,,,
1,1,0,20,35.1,35.1,,,,,,,,
1,1,0,19.8,143.9,143.9,,,,,,,,
1,1,0,20.15,161.5,161.5,,,,,,,,
1,1,0,20.05,180.25,180.25,,,,,,,,
1,1,0,20.6,77.15,77.15,,,,,,,,
1,1,0,20.65,152.45,152.45,,,,,,,,
1,1,0,19.95,139.05,139.05,,,,,,,,
1,1,0,20.2,134.7,134.7,,,,,,,,
1,1,0,19.25,38.25,38.25,,,,,,,,
1,1,0,19.9,147.8,147.8,,,,,,,,
1,1,0,19.65,42.7,42.7,,,,,,,,
1,1,0,20.95,97,97,,,,,,,,
1,1,0,19.4,87.9,87.9,,,,,,,,
1,1,0,20.25,44.75,44.75,,,,,,,,
1,1,0,19.5,118.25,118.25,,,,,,,,
1,1,0,20.45,144.55,144.55,,,,,,,,
1,1,0,19.1,131.05,131.05,,,,,,,,
1,1,0,19.75,178.7,178.7,,,,,,,,
1,1,0,19.65,163.7,163.7,,,,,,,,
1,1,0,19.95,165.45,165.45,,,,,,,,
1,1,0,20.2,80.95,80.95,,,,,,,,
1,1,0,20.2,28.3,28.3,,,,,,,,
1,1,0,19.1,123.05,123.05,,,,,,,,
1,1,0,20.4,184.15,184.15,,,,,,,,
1,1,0,19.7,114.15,114.15,,,,,,,,
1,1,0,19.9,111.05,111.05,,,,,,,,
1,1,0,20.95,109.25,109.25,,,,,,,,
1,1,0,21,136.05,136.05,,,,,,,,
1,1,0,19.75,34.8,34.8,,,,,,,,
1,1,0,20.85,137.1,137.1,,,,,,,,
1,1,0,20.05,33.6,33.6,,,,,,,,
1,1,0,19.75,119.75,119.75,,,,,,,,
1,1,0,20.9,43.15,43.15,,,,,,,,
1,1,0,19.65,170.85,170.85,,,,,,,,
1,1,0,19.4,143.65,143.65,,,,,,,,
1,1,0,19.15,167.5,167.5,,,,,,,,
1,1,0,20.2,156.4,156.4,,,,,,,,
1,1,0,20.9,184.65,184.65,,,,,,,,
1,1,0,19.5,120.25,120.25,,,,,,,,
1,1,0,19.55,92.45,92.45,,,,,,,,
1,1,0,19.45,198.5,198.5,,,,,,,,
1,1,0,20,63.75,63.75,,,,,,,,
1,1,0,19.65,123.8,123.8,,,,,,,,
1,1,0,20.3,106.2,106.2,,,,,,,,
1,1,0,20.2,145.15,145.15,,,,,,,,
1,1,0,20.15,147.15,147.15,,,,,,,,
1,1,0,19.75,115.1,115.1,,,,,,,,
1,1,0,19.9,104.2,104.2,,,,,,,,
1,1,0,20.55,151.8,151.8,,,,,,,,
1,1,0,19.3,97.1,97.1,,,,,,,,
1,1,0,19.6,33.7,33.7,,,,,,,,
1,1,0,20.2,90.05,90.05,,,,,,,,
1,1,0,20.3,144.15,144.15,,,,,,,,
1,1,0,20.25,166.3,166.3,,,,,,,,
1,1,0,20.45,84.5,84.5,,,,,,,,
1,1,0,21.05,196.9,196.9,,,,,,,,
1,1,0,20.2,35.85,35.85,,,,,,,,
1,1,0,19.65,72.4,72.4,,,,,,,,
1,1,0,19.45,39.8,39.8,,,,,,,,
1,1,0,20.45,181.1,181.1,,,,,,,,
1,1,0,19.8,51.6,51.6,,,,,,,,
1,1,0,19.5,159.45,159.45,,,,,,,,
1,1,0,19.55,47.5,47.5,,,,,,,,
1,1,0,20.7,90.35,90.35,,,,,,,,
1,1,0,20.05,167.3,167.3,,,,,,,,
1,1,0,20.15,189.2,189.2,,,,,,,,
1,1,0,18.85,113.55,113.55,,,,,,,,
1,1,0,19.75,31.9,31.9,,,,,,,,
1,1,0,20.3,165,165,,,,,,,,
1,1,0,19.45,101.65,101.65,,,,,,,,
1,1,0,18.85,62,62,,,,,,,,
1,1,0,19.25,41.85,41.85,,,,,,,,
1,1,0,19.1,103.7,103.7,,,,,,,,
1,1,0,19.4,141.45,141.45,,,,,,,,
1,1,0,20.55,108.65,108.65,,,,,,,,
1,1,0,20.5,152.7,152.7,,,,,,,,
1,1,0,20.05,162.55,162.55,,,,,,,,
1,1,0,18.9,50.6,50.6,,,,,,,,
2,1,0,20.05,37.2,37.2,,,,,,,,
2,1,0,19.35,151.65,151.65,,,,,,,,
2,1,0,19.3,159.4,159.4,,,,,,,,
2,1,0,20.75,53.15,53.15,,,,,,,,
2,1,0,20.05,193.6,193.6,,,,,,,,
2,1,0,19.5,89.75,89.75,,,,,,,,
2,1,0,19.5,49.7,49.7,,,,,,,,
2,1,0,20.3,117.05,117.05,,,,,,,,
2,1,0,19.95,144.55,144.55,,,,,,,,
2,1,0,19.85,32.7,32.7,,,,,,,,
2,1,0,19.4,144,144,,,,,,,,
2,1,0,20.3,106.55,106.55,,,,,,,,
2,1,0,20.4,153.8,153.8,,,,,,,,
2,1,0,19.65,45.3,45.3,,,,,,,,
2,1,0,19.9,171.15,171.15,,,,,,,,
2,1,0,20.65,92.75,92.75,,,,,,,,
2,1,0,20.7,267.4,267.4,,,,,,,,
2,1,0,19.25,57.2,57.2,,,,,,,,
2,1,0,20.45,63.75,63.75,,,,,,,,
2,1,0,19.65,58,58,,,,,,,,
2,1,0,19.75,235.05,235.05,,,,,,,,
2,1,0,20.35,268.45,268.45,,,,,,,,
2,1,0,20,58.85,58.85,,,,,,,,
2,1,0,19.85,168.6,168.6,,,,,,,,
2,1,0,20.2,121.25,121.25,,,,,,,,
2,1,0,20,315.3,315.3,,,,,,,,
2,1,0,20.25,233.7,233.7,,,,,,,,
2,1,0,19.95,122.7,122.7,,,,,,,,
2,1,0,20.35,272.2,272.2,,,,,,,,
2,1,0,20.5,229.55,229.55,,,,,,,,
2,1,0,20.05,170.5,170.5,,,,,,,,
2,1,0,19.3,237.65,237.65,,,,,,,,
2,1,0,20.45,200.2,200.2,,,,,,,,
2,1,0,20.55,67.1,67.1,,,,,,,,
2,1,0,20.1,214.4,214.4,,,,,,,,
2,1,0,19.9,225.65,225.65,,,,,,,,
2,1,0,19.6,262.05,262.05,,,,,,,,
2,1,0,20.1,154.65,154.65,,,,,,,,
2,1,0,19.85,247.25,247.25,,,,,,,,
2,1,0,20.3,242,242,,,,,,,,
2,1,0,20.35,160.85,160.85,,,,,,,,
2,1,0,19.4,98.5,98.5,,,,,,,,
2,1,0,19.2,140.4,140.4,,,,,,,,
2,1,0,18.75,82.85,82.85,,,,,,,,
2,1,0,20,59.75,59.75,,,,,,,,
2,1,0,20.35,69.25,69.25,,,,,,,,
3,1,0,19.85,244.85,244.85,,,,,,,,
3,1,0,19.85,209.9,209.9,,,,,,,,
3,1,0,19.95,220.6,220.6,,,,,,,,
3,1,0,19.75,289.1,289.1,,,,,,,,
3,1,0,20.75,334.65,334.65,,,,,,,,
3,1,0,19.6,52,52,,,,,,,,
3,1,0,19.45,58.15,58.15,,,,,,,,
3,1,0,19.1,60.65,60.65,,,,,,,,
3,1,0,19.8,141.5,141.5,,,,,,,,
3,1,0,19.65,244.65,244.65,,,,,,,,
3,1,0,20,147.75,147.75,,,,,,,,
3,1,0,20.85,256.25,256.25,,,,,,,,
3,1,0,20.5,204.7,204.7,,,,,,,,
3,1,0,20.2,318.6,318.6,,,,,,,,
3,1,0,20.25,106.85,106.85,,,,,,,,
3,1,0,20.05,270.7,270.7,,,,,,,,
3,1,0,20.2,233.65,233.65,,,,,,,,
3,1,0,18.8,61.7,61.7,,,,,,,,
3,1,0,20.55,66.95,66.95,,,,,,,,
3,1,0,20.25,72,72,,,,,,,,
3,1,0,19.55,130.15,130.15,,,,,,,,
3,1,0,19.9,213.35,213.35,,,,,,,,
3,1,0,20.55,253.8,253.8,,,,,,,,
3,1,0,19.6,76.95,76.95,,,,,,,,
3,1,0,20.7,238.1,238.1,,,,,,,,
3,1,0,20,293.15,293.15,,,,,,,,
3,1,0,19.85,220.45,220.45,,,,,,,,
3,1,0,19.6,50.6,50.6,,,,,,,,
3,1,0,19.95,196.9,196.9,,,,,,,,
3,1,0,19.65,292.85,292.85,,,,,,,,
3,1,0,20.85,113.95,113.95,,,,,,,,
3,1,0,19.3,248.4,248.4,,,,,,,,
3,1,0,20,94.4,94.4,,,,,,,,
3,1,0,21.2,239.45,239.45,,,,,,,,
3,1,0,19.1,61.45,61.45,,,,,,,,
3,1,0,20.4,264.85,264.85,,,,,,,,
4,1,0,20.35,95.05,95.05,,,,,,,,
4,1,0,18.85,266.8,266.8,,,,,,,,
4,1,0,19.65,155.35,155.35,,,,,,,,
4,1,0,19.9,257.6,257.6,,,,,,,,
4,1,0,20.05,75.45,75.45,,,,,,,,
4,1,0,19.55,239.05,239.05,,,,,,,,
4,1,0,20.05,256.6,256.6,,,,,,,,
4,1,0,20.4,79.45,79.45,,,,,,,,
4,1,0,19.95,101.1,101.1,,,,,,,,
4,1,0,20.2,165.2,165.2,,,,,,,,
4,1,0,19.85,65.95,65.95,,,,,,,,
4,1,0,20.15,56,56,,,,,,,,
4,1,0,19.75,139.35,139.35,,,,,,,,
4,1,0,19.95,256.75,256.75,,,,,,,,
4,1,0,19,202.9,202.9,,,,,,,,
4,1,0,19.95,152.3,152.3,,,,,,,,
4,1,0,20.35,220.4,220.4,,,,,,,,
4,1,0,19.6,141.7,141.7,,,,,,,,
4,1,0,20.15,224.05,224.05,,,,,,,,
4,1,0,20.5,212.4,212.4,,,,,,,,
4,1,0,19.7,220.95,220.95,,,,,,,,
4,1,0,19.5,273.75,273.75,,,,,,,,
4,1,0,20.15,251.75,251.75,,,,,,,,
4,1,0,20.85,51.15,51.15,,,,,,,,
4,1,0,19,71.2,71.2,,,,,,,,
4,1,0,20.05,155.65,155.65,,,,,,,,
4,1,0,20.7,108.7,108.7,,,,,,,,
4,1,0,20.5,196.15,196.15,,,,,,,,
4,1,0,19.4,246.3,246.3,,,,,,,,
4,1,0,20.7,246.5,246.5,,,,,,,,
4,1,0,20.45,91.7,91.7,,,,,,,,
4,1,0,20.4,61.05,61.05,,,,,,,,
4,1,0,20.95,196.4,196.4,,,,,,,,
5,1,0,21.05,188.7,188.7,,,,,,,,
5,1,0,19.25,220.1,220.1,,,,,,,,
5,1,0,19.45,195.65,195.65,,,,,,,,
5,1,0,20.55,207.4,207.4,,,,,,,,
5,1,0,20.05,323.25,323.25,,,,,,,,
5,1,0,20.25,45.75,45.75,,,,,,,,
5,1,0,20.55,242.95,242.95,,,,,,,,
5,1,0,20.5,244.1,244.1,,,,,,,,
5,1,0,20.35,335.75,335.75,,,,,,,,
5,1,0,19.95,90.05,90.05,,,,,,,,
5,1,0,20.65,298.35,298.35,,,,,,,,
5,1,0,19.65,174.2,174.2,,,,,,,,
5,1,0,20.45,257.05,257.05,,,,,,,,
5,1,0,20.15,77.75,77.75,,,,,,,,
5,1,0,19.85,279.55,279.55,,,,,,,,
5,1,0,20.05,216.75,216.75,,,,,,,,
5,1,0,19.35,177.4,177.4,,,,,,,,
5,1,0,19.95,108.95,108.95,,,,,,,,
5,1,0,20.35,313.6,313.6,,,,,,,,
5,1,0,19.55,57.4,57.4,,,,,,,,
5,1,0,20.1,228.4,228.4,,,,,,,,
5,1,0,20.2,168.15,168.15,,,,,,,,
6,1,0,19,96.85,96.85,,,,,,,,
6,1,0,19.45,329.95,329.95,,,,,,,,
6,1,0,19.55,194.2,194.2,,,,,,,,
6,1,0,20.2,267.6,267.6,,,,,,,,
6,1,0,20.4,260.9,260.9,,,,,,,,
6,1,0,20.1,235.5,235.5,,,,,,,,
6,1,0,19.15,55.25,55.25,,,,,,,,
6,1,0,20.7,217.55,217.55,,,,,,,,
6,1,0,19.7,130.1,130.1,,,,,,,,
6,1,0,19.55,130.75,130.75,,,,,,,,
6,1,0,19.85,107.25,107.25,,,,,,,,
6,1,0,19.65,232.35,232.35,,,,,,,,
6,1,0,20.2,57.5,57.5,,,,,,,,
6,1,0,20.95,229.5,229.5,,,,,,,,
6,1,0,19.85,294.45,294.45,,,,,,,,
6,1,0,20.65,78.25,78.25,,,,,,,,
6,1,0,19.5,215.8,215.8,,,,,,,,
6,1,0,20,63.6,63.6,,,,,,,,
6,1,0,19.55,64.55,64.55,,,,,,,,
6,1,0,20.6,61.35,61.35,,,,,,,,
6,1,0,19.7,287.4,287.4,,,,,,,,
6,1,0,19.7,154.55,154.55,,,,,,,,
6,1,0,20.15,205.05,205.05,,,,,,,,
6,1,0,18.95,235,235,,,,,,,,
6,1,0,19.5,199.85,199.85,,,,,,,,
6,1,0,19.65,132.2,132.2,,,,,,,,
6,1,0,19.7,89.05,89.05,,,,,,,,
7,1,0,20.75,208.85,208.85,,,,,,,,
7,1,0,20,99.75,99.75,,,,,,,,
7,1,0,19.45,273.2,273.2,,,,,,,,
7,1,0,20.05,161.45,161.45,,,,,,,,
7,1,0,18.95,58.3,58.3,,,,,,,,
7,1,0,19.3,68.35,68.35,,,,,,,,
7,1,0,20.65,231.8,231.8,,,,,,,,
7,1,0,19.5,123.65,123.65,,,,,,,,
7,1,0,19.9,127.1,127.1,,,,,,,,
7,1,0,20.65,60.65,60.65,,,,,,,,
7,1,0,20.65,54.7,54.7,,,,,,,,
7,1,0,19.45,49.65,49.65,,,,,,,,
7,1,0,20.65,217.45,217.45,,,,,,,,
7,1,0,20.05,93.7,93.7,,,,,,,,
7,1,0,19.25,293.65,293.65,,,,,,,,
7,1,0,20.25,244.45,244.45,,,,,,,,
7,1,0,20.25,134.5,134.5,,,,,,,,
7,1,0,20.45,82.15,82.15,,,,,,,,
7,1,0,20.35,237.75,237.75,,,,,,,,
7,1,0,20.25,151.3,151.3,,,,,,,,
7,1,0,19.4,206.15,206.15,,,,,,,,
7,1,0,19.85,264.8,264.8,,,,,,,,
7,1,0,19.95,232.5,232.5,,,,,,,,
8,1,0,20.15,148.05,148.05,,,,,,,,
8,1,0,21.05,209.1,209.1,,,,,,,,
8,1,0,19.8,159.15,159.15,,,,,,,,
8,1,0,20.7,168.15,168.15,,,,,,,,
8,1,0,19.35,169.05,169.05,,,,,,,,
8,1,0,20.35,52.05,52.05,,,,,,,,
8,1,0,19.05,157.55,157.55,,,,,,,,
8,1,0,20,58.9,58.9,,,,,,,,
8,1,0,19.5,53.05,53.05,,,,,,,,
8,1,0,19.65,191.35,191.35,,,,,,,,
8,1,0,19.75,291.9,291.9,,,,,,,,
8,1,0,20.05,189.1,189.1,,,,,,,,
8,1,0,20.2,169.45,169.45,,,,,,,,
8,1,0,19.7,86.35,86.35,,,,,,,,
8,1,0,19.65,210.3,210.3,,,,,,,,
8,1,0,19.55,221.1,221.1,,,,,,,,
8,1,0,19.95,92.5,92.5,,,,,,,,
8,1,0,19.45,92.25,92.25,,,,,,,,
8,1,0,20.25,222.3,222.3,,,,,,,,
8,1,0,19.7,240.45,240.45,,,,,,,,
8,1,0,19.85,137.25,137.25,,,,,,,,
8,1,0,19.2,229.7,229.7,,,,,,,,
8,1,0,20.45,241.3,241.3,,,,,,,,
8,1,0,19.5,79.8,79.8,,,,,,,,
8,1,0,19.9,63.15,63.15,,,,,,,,
8,1,0,20.15,242.05,242.05,,,,,,,,
8,1,0,19.6,228,228,,,,,,,,
8,1,0,20.25,250.05,250.05,,,,,,,,
8,1,0,20.85,307.4,307.4,,,,,,,,
8,1,0,19.2,280.85,280.85,,,,,,,,
9,1,0,19.85,76.35,76.35,,,,,,,,
9,1,0,20.45,371.9,371.9,,,,,,,,
9,1,0,19.05,273.4,273.4,,,,,,,,
9,1,0,20.15,317.75,317.75,,,,,,,,
9,1,0,19.75,84.2,84.2,,,,,,,,
9,1,0,20.25,293.85,293.85,,,,,,,,
9,1,0,20.25,67.55,67.55,,,,,,,,
9,1,0,20.4,338.9,338.9,,,,,,,,
9,1,0,20.35,364.55,364.55,,,,,,,,
9,1,0,19.7,321.75,321.75,,,,,,,,
9,1,0,19.5,179.35,179.35,,,,,,,,
9,1,0,19.9,76.65,76.65,,,,,,,,
9,1,0,20.25,319.85,319.85,,,,,,,,
9,1,0,21.25,385.9,385.9,,,,,,,,
9,1,0,19.5,118.25,118.25,,,,,,,,
9,1,0,19.85,294.45,294.45,,,,,,,,
9,1,0,20.15,202.25,202.25,,,,,,,,
9,1,0,20.4,303.7,303.7,,,,,,,,
9,1,0,18.95,195.3,195.3,,,,,,,,
9,1,0,19.6,372.45,372.45,,,,,,,,
9,1,0,20.1,83.3,83.3,,,,,,,,
10,1,0,19.95,68.8,68.8,,,,,,,,
10,1,0,19.95,424.45,424.45,,,,,,,,
10,1,0,20,208.45,208.45,,,,,,,,
10,1,0,20.15,224.85,224.85,,,,,,,,
10,1,0,20.55,226.2,226.2,,,,,,,,
10,1,0,20.1,333.55,333.55,,,,,,,,
10,1,0,19.75,220.65,220.65,,,,,,,,
10,1,0,19.6,338.1,338.1,,,,,,,,
10,1,0,19.85,207.35,207.35,,,,,,,,
10,1,0,20.45,362.2,362.2,,,,,,,,
10,1,0,20.9,91.45,91.45,,,,,,,,
10,1,0,19.8,308.1,308.1,,,,,,,,
10,1,0,19.8,151.3,151.3,,,,,,,,
10,1,0,19.3,261.25,261.25,,,,,,,,
10,1,0,20,239.55,239.55,,,,,,,,
10,1,0,19.9,347.65,347.65,,,,,,,,
10,1,0,18.85,179.85,179.85,,,,,,,,
10,1,0,20.05,219.65,219.65,,,,,,,,
10,1,0,20.35,169.65,169.65,,,,,,,,
10,1,0,21.2,174.3,174.3,,,,,,,,
10,1,0,19.5,84.75,84.75,,,,,,,,
10,1,0,20,237.95,237.95,,,,,,,,
10,1,0,20.55,266.9,266.9,,,,,,,,
11,1,0,19.65,340.85,340.85,,,,,,,,
11,1,0,20,225.6,225.6,,,,,,,,
11,1,0,19.55,201,201,,,,,,,,
11,1,0,20.25,420.2,420.2,,,,,,,,
11,1,0,20.6,324.2,324.2,,,,,,,,
11,1,0,20.95,181.6,181.6,,,,,,,,
11,1,0,19.95,199.75,199.75,,,,,,,,
11,1,0,19.25,346.2,346.2,,,,,,,,
11,1,0,20.9,333.6,333.6,,,,,,,,
11,1,0,19.7,332.45,332.45,,,,,,,,
11,1,0,20.4,307.4,307.4,,,,,,,,
11,1,0,20.1,321.9,321.9,,,,,,,,
11,1,0,20.55,82.9,82.9,,,,,,,,
11,1,0,20.45,253,253,,,,,,,,
11,1,0,19.5,261.65,261.65,,,,,,,,
11,1,0,20.45,330.05,330.05,,,,,,,,
11,1,0,20,55.7,55.7,,,,,,,,
11,1,0,20.3,273,273,,,,,,,,
11,1,0,20.05,227.35,227.35,,,,,,,,
11,1,0,20.35,294.2,294.2,,,,,,,,
12,1,0,20.3,319.15,319.15,,,,,,,,
12,1,0,19.4,156.1,156.1,,,,,,,,
12,1,0,21.05,162.45,162.45,,,,,,,,
12,1,0,19.8,137.85,137.85,,,,,,,,
12,1,0,19,299.75,299.75,,,,,,,,
12,1,0,19.7,191.05,191.05,,,,,,,,
12,1,0,20.4,336.15,336.15,,,,,,,,
12,1,0,19.7,443.9,443.9,,,,,,,,
12,1,0,19.8,73.1,73.1,,,,,,,,
12,1,0,19.45,399.25,399.25,,,,,,,,
12,1,0,20.05,317.25,317.25,,,,,,,,
12,1,0,19.45,368.1,368.1,,,,,,,,
12,1,0,19.35,63,63,,,,,,,,
12,1,0,19.7,84.5,84.5,,,,,,,,
12,1,0,19.3,84.2,84.2,,,,,,,,
12,1,0,20.15,78.3,78.3,,,,,,,,
12,1,0,19.35,325.45,325.45,,,,,,,,
12,1,0,20.05,302.35,302.35,,,,,,,,
12,1,0,20.5,360.1,360.1,,,,,,,,
12,1,0,21.05,281,281,,,,,,,,
12,1,0,20.3,324.3,324.3,,,,,,,,
12,1,0,20.05,99.95,99.95,,,,,,,,
12,1,0,20.1,355.2,355.2,,,,,,,,
12,1,0,21.15,381.3,381.3,,,,,,,,
12,1,0,20.45,217.1,217.1,,,,,,,,
12,1,0,20.1,59.25,59.25,,,,,,,,
12,1,0,19.2,102.5,102.5,,,,,,,,
13,1,0,19.85,237.2,237.2,,,,,,,,
13,1,0,19.55,193.6,193.6,,,,,,,,
13,1,0,19.65,78.9,78.9,,,,,,,,
13,1,0,20.4,86.6,86.6,,,,,,,,
13,1,0,20.85,184.4,184.4,,,,,,,,
13,1,0,19.3,367.95,367.95,,,,,,,,
13,1,0,19.45,442.85,442.85,,,,,,,,
13,1,0,19.75,272.15,272.15,,,,,,,,
13,1,0,18.8,235.05,235.05,,,,,,,,
13,1,0,20.45,234.85,234.85,,,,,,,,
13,1,0,20,68.2,68.2,,,,,,,,
13,1,0,20.4,96.05,96.05,,,,,,,,
13,1,0,19.45,77.5,77.5,,,,,,,,
13,1,0,19.95,93.45,93.45,,,,,,,,
13,1,0,20.2,68.45,68.45,,,,,,,,
13,1,0,19.75,302.75,302.75,,,,,,,,
13,1,0,19.95,229.55,229.55,,,,,,,,
13,1,0,19.3,384.5,384.5,,,,,,,,
13,1,0,20.3,77.6,77.6,,,,,,,,
13,1,0,20,202.3,202.3,,,,,,,,
13,1,0,19.95,117.8,117.8,,,,,,,,
14,1,0,20.4,422.4,422.4,,,,,,,,
14,1,0,19.35,96.85,96.85,,,,,,,,
14,1,0,19.7,299.2,299.2,,,,,,,,
14,1,0,19.9,238.5,238.5,,,,,,,,
14,1,0,19.65,91.4,91.4,,,,,,,,
14,1,0,19.55,308.05,308.05,,,,,,,,
14,1,0,19.95,365.4,365.4,,,,,,,,
14,1,0,19.5,201.1,201.1,,,,,,,,
14,1,0,19.6,238.5,238.5,,,,,,,,
14,1,0,18.8,235.65,235.65,,,,,,,,
14,1,0,20.4,280.35,280.35,,,,,,,,
